model,false_negative_to_false_positive_cost_ratio,forecast_alert_cutoff,calibration_days,cost_units,normalized_cost,true_positive_days,false_positive_days,false_negative_days,true_negative_days,precision,recall,f1
Random forest (S2),5.0,0.92,220,122.0,0.5545454545454546,81,122,0,17,0.39901477832512317,1.0,0.5704225352112676
Random forest (S2),5.0,0.93,220,121.0,0.55,81,121,0,18,0.400990099009901,1.0,0.5724381625441697
Random forest (S2),5.0,0.94,220,121.0,0.55,81,121,0,18,0.400990099009901,1.0,0.5724381625441697
Random forest (S2),5.0,0.95,220,120.0,0.5454545454545454,81,120,0,19,0.40298507462686567,1.0,0.5744680851063829
Random forest (S2),5.0,0.96,220,119.0,0.5409090909090909,81,119,0,20,0.405,1.0,0.5765124555160143
Random forest (S2),5.0,0.97,220,117.0,0.5318181818181819,81,117,0,22,0.4090909090909091,1.0,0.5806451612903226
Random forest (S2),5.0,0.98,220,120.0,0.5454545454545454,80,115,1,24,0.41025641025641024,0.9876543209876543,0.5797101449275363
Random forest (S2),5.0,0.99,220,119.0,0.5409090909090909,80,114,1,25,0.41237113402061853,0.9876543209876543,0.5818181818181819
Random forest (S2),5.0,1.0,220,119.0,0.5409090909090909,80,114,1,25,0.41237113402061853,0.9876543209876543,0.5818181818181819
Random forest (S2),5.0,1.01,220,124.0,0.5636363636363636,79,114,2,25,0.40932642487046633,0.9753086419753086,0.5766423357664234
Random forest (S2),5.0,1.02,220,124.0,0.5636363636363636,79,114,2,25,0.40932642487046633,0.9753086419753086,0.5766423357664234
Random forest (S2),5.0,1.03,220,128.0,0.5818181818181818,78,113,3,26,0.4083769633507853,0.9629629629629629,0.5735294117647058
Random forest (S2),5.0,1.04,220,133.0,0.6045454545454545,77,113,4,26,0.4052631578947368,0.9506172839506173,0.5682656826568265
Random forest (S2),5.0,1.05,220,143.0,0.65,75,113,6,26,0.39893617021276595,0.9259259259259259,0.5576208178438662
Random forest (S2),5.0,1.06,220,136.0,0.6181818181818182,75,106,6,33,0.4143646408839779,0.9259259259259259,0.5725190839694656
Random forest (S2),5.0,1.07,220,130.0,0.5909090909090909,75,100,6,39,0.42857142857142855,0.9259259259259259,0.5859375
Random forest (S2),5.0,1.08,220,128.0,0.5818181818181818,75,98,6,41,0.43352601156069365,0.9259259259259259,0.5905511811023622
Random forest (S2),5.0,1.09,220,131.0,0.5954545454545455,73,91,8,48,0.4451219512195122,0.9012345679012346,0.5959183673469388
Random forest (S2),5.0,1.1,220,125.0,0.5681818181818182,73,85,8,54,0.4620253164556962,0.9012345679012346,0.6108786610878661
Random forest (S2),5.0,1.11,220,131.0,0.5954545454545455,70,76,11,63,0.4794520547945205,0.8641975308641975,0.6167400881057269
Random forest (S2),5.0,1.12,220,140.0,0.6363636363636364,67,70,14,69,0.48905109489051096,0.8271604938271605,0.6146788990825688
Random forest (S2),5.0,1.13,220,141.0,0.6409090909090909,66,66,15,73,0.5,0.8148148148148148,0.6197183098591549
Random forest (S2),5.0,1.14,220,156.0,0.7090909090909091,62,61,19,78,0.5040650406504065,0.7654320987654321,0.6078431372549019
Random forest (S2),5.0,1.15,220,183.0,0.8318181818181818,56,58,25,81,0.49122807017543857,0.691358024691358,0.5743589743589743
Random forest (S2),5.0,1.16,220,188.0,0.8545454545454545,54,53,27,86,0.5046728971962616,0.6666666666666666,0.5744680851063829
Random forest (S2),5.0,1.17,220,192.0,0.8727272727272727,52,47,29,92,0.5252525252525253,0.6419753086419753,0.5777777777777777
Random forest (S2),5.0,1.18,220,221.0,1.0045454545454546,45,41,36,98,0.5232558139534884,0.5555555555555556,0.5389221556886228
Random forest (S2),5.0,1.19,220,243.0,1.1045454545454545,39,33,42,106,0.5416666666666666,0.48148148148148145,0.5098039215686274
Random forest (S2),5.0,1.2,220,240.0,1.0909090909090908,38,25,43,114,0.6031746031746031,0.4691358024691358,0.5277777777777777
Random forest (S2),5.0,1.21,220,239.0,1.0863636363636364,37,19,44,120,0.6607142857142857,0.4567901234567901,0.5401459854014599
Random forest (S2),5.0,1.22,220,273.0,1.240909090909091,30,18,51,121,0.625,0.37037037037037035,0.4651162790697674
Random forest (S2),5.0,1.23,220,286.0,1.3,27,16,54,123,0.627906976744186,0.3333333333333333,0.43548387096774194
Random forest (S2),5.0,1.24,220,311.0,1.4136363636363636,21,11,60,128,0.65625,0.25925925925925924,0.37168141592920345
Random forest (S2),5.0,1.25,220,343.0,1.559090909090909,14,8,67,131,0.6363636363636364,0.1728395061728395,0.27184466019417475
Random forest (S2),5.0,1.26,220,371.0,1.6863636363636363,8,6,73,133,0.5714285714285714,0.09876543209876543,0.16842105263157894
Random forest (S2),5.0,1.27,220,384.0,1.7454545454545454,5,4,76,135,0.5555555555555556,0.06172839506172839,0.1111111111111111
Random forest (S2),5.0,1.28,220,394.0,1.790909090909091,3,4,78,135,0.42857142857142855,0.037037037037037035,0.06818181818181818
Random forest (S2),5.0,1.29,220,408.0,1.8545454545454545,0,3,81,136,0.0,0.0,
Random forest (S2),5.0,1.3,220,406.0,1.8454545454545455,0,1,81,138,0.0,0.0,
Random forest (S2),5.0,1.31,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.32,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.33,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.34,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.35,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.36,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.37,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.38,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.39,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.4,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.41,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.42,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.43,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.44,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.45,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.46,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.47,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.48,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.49,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.5,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.51,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.52,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.53,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.54,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.55,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.56,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.57,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.58,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.59,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),5.0,1.6,220,405.0,1.8409090909090908,0,0,81,139,,0.0,
Random forest (S2),10.0,0.6,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.61,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.62,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.63,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.64,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.65,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.66,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.67,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.68,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.69,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.7,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.71,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.72,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.73,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.74,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.75,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.76,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.77,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.78,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.79,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.8,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.81,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
Random forest (S2),10.0,0.82,220,137.0,0.6227272727272727,81,137,0,2,0.37155963302752293,1.0,0.5418060200668897
Random forest (S2),10.0,0.83,220,136.0,0.6181818181818182,81,136,0,3,0.37327188940092165,1.0,0.5436241610738255
Random forest (S2),10.0,0.84,220,133.0,0.6045454545454545,81,133,0,6,0.37850467289719625,1.0,0.5491525423728814
Random forest (S2),10.0,0.85,220,133.0,0.6045454545454545,81,133,0,6,0.37850467289719625,1.0,0.5491525423728814
Random forest (S2),10.0,0.86,220,130.0,0.5909090909090909,81,130,0,9,0.38388625592417064,1.0,0.5547945205479452
Random forest (S2),10.0,0.87,220,130.0,0.5909090909090909,81,130,0,9,0.38388625592417064,1.0,0.5547945205479452
Random forest (S2),10.0,0.88,220,130.0,0.5909090909090909,81,130,0,9,0.38388625592417064,1.0,0.5547945205479452
Random forest (S2),10.0,0.89,220,129.0,0.5863636363636363,81,129,0,10,0.38571428571428573,1.0,0.5567010309278351
Random forest (S2),10.0,0.9,220,124.0,0.5636363636363636,81,124,0,15,0.3951219512195122,1.0,0.5664335664335665
Random forest (S2),10.0,0.91,220,124.0,0.5636363636363636,81,124,0,15,0.3951219512195122,1.0,0.5664335664335665
Random forest (S2),10.0,0.92,220,122.0,0.5545454545454546,81,122,0,17,0.39901477832512317,1.0,0.5704225352112676
Random forest (S2),10.0,0.93,220,121.0,0.55,81,121,0,18,0.400990099009901,1.0,0.5724381625441697
Random forest (S2),10.0,0.94,220,121.0,0.55,81,121,0,18,0.400990099009901,1.0,0.5724381625441697
Random forest (S2),10.0,0.95,220,120.0,0.5454545454545454,81,120,0,19,0.40298507462686567,1.0,0.5744680851063829
Random forest (S2),10.0,0.96,220,119.0,0.5409090909090909,81,119,0,20,0.405,1.0,0.5765124555160143
Random forest (S2),10.0,0.97,220,117.0,0.5318181818181819,81,117,0,22,0.4090909090909091,1.0,0.5806451612903226
Random forest (S2),10.0,0.98,220,125.0,0.5681818181818182,80,115,1,24,0.41025641025641024,0.9876543209876543,0.5797101449275363
Random forest (S2),10.0,0.99,220,124.0,0.5636363636363636,80,114,1,25,0.41237113402061853,0.9876543209876543,0.5818181818181819
Random forest (S2),10.0,1.0,220,124.0,0.5636363636363636,80,114,1,25,0.41237113402061853,0.9876543209876543,0.5818181818181819
Random forest (S2),10.0,1.01,220,134.0,0.6090909090909091,79,114,2,25,0.40932642487046633,0.9753086419753086,0.5766423357664234
Random forest (S2),10.0,1.02,220,134.0,0.6090909090909091,79,114,2,25,0.40932642487046633,0.9753086419753086,0.5766423357664234
Random forest (S2),10.0,1.03,220,143.0,0.65,78,113,3,26,0.4083769633507853,0.9629629629629629,0.5735294117647058
Random forest (S2),10.0,1.04,220,153.0,0.6954545454545454,77,113,4,26,0.4052631578947368,0.9506172839506173,0.5682656826568265
Random forest (S2),10.0,1.05,220,173.0,0.7863636363636364,75,113,6,26,0.39893617021276595,0.9259259259259259,0.5576208178438662
Random forest (S2),10.0,1.06,220,166.0,0.7545454545454545,75,106,6,33,0.4143646408839779,0.9259259259259259,0.5725190839694656
Random forest (S2),10.0,1.07,220,160.0,0.7272727272727273,75,100,6,39,0.42857142857142855,0.9259259259259259,0.5859375
Random forest (S2),10.0,1.08,220,158.0,0.7181818181818181,75,98,6,41,0.43352601156069365,0.9259259259259259,0.5905511811023622
Random forest (S2),10.0,1.09,220,171.0,0.7772727272727272,73,91,8,48,0.4451219512195122,0.9012345679012346,0.5959183673469388
Random forest (S2),10.0,1.1,220,165.0,0.75,73,85,8,54,0.4620253164556962,0.9012345679012346,0.6108786610878661
Random forest (S2),10.0,1.11,220,186.0,0.8454545454545455,70,76,11,63,0.4794520547945205,0.8641975308641975,0.6167400881057269
Random forest (S2),10.0,1.12,220,210.0,0.9545454545454546,67,70,14,69,0.48905109489051096,0.8271604938271605,0.6146788990825688
Random forest (S2),10.0,1.13,220,216.0,0.9818181818181818,66,66,15,73,0.5,0.8148148148148148,0.6197183098591549
Random forest (S2),10.0,1.14,220,251.0,1.1409090909090909,62,61,19,78,0.5040650406504065,0.7654320987654321,0.6078431372549019
Random forest (S2),10.0,1.15,220,308.0,1.4,56,58,25,81,0.49122807017543857,0.691358024691358,0.5743589743589743
Random forest (S2),10.0,1.16,220,323.0,1.4681818181818183,54,53,27,86,0.5046728971962616,0.6666666666666666,0.5744680851063829
Random forest (S2),10.0,1.17,220,337.0,1.5318181818181817,52,47,29,92,0.5252525252525253,0.6419753086419753,0.5777777777777777
Random forest (S2),10.0,1.18,220,401.0,1.8227272727272728,45,41,36,98,0.5232558139534884,0.5555555555555556,0.5389221556886228
Random forest (S2),10.0,1.19,220,453.0,2.059090909090909,39,33,42,106,0.5416666666666666,0.48148148148148145,0.5098039215686274
Random forest (S2),10.0,1.2,220,455.0,2.0681818181818183,38,25,43,114,0.6031746031746031,0.4691358024691358,0.5277777777777777
Random forest (S2),10.0,1.21,220,459.0,2.0863636363636364,37,19,44,120,0.6607142857142857,0.4567901234567901,0.5401459854014599
Random forest (S2),10.0,1.22,220,528.0,2.4,30,18,51,121,0.625,0.37037037037037035,0.4651162790697674
Random forest (S2),10.0,1.23,220,556.0,2.5272727272727273,27,16,54,123,0.627906976744186,0.3333333333333333,0.43548387096774194
Random forest (S2),10.0,1.24,220,611.0,2.7772727272727273,21,11,60,128,0.65625,0.25925925925925924,0.37168141592920345
Random forest (S2),10.0,1.25,220,678.0,3.081818181818182,14,8,67,131,0.6363636363636364,0.1728395061728395,0.27184466019417475
Random forest (S2),10.0,1.26,220,736.0,3.3454545454545452,8,6,73,133,0.5714285714285714,0.09876543209876543,0.16842105263157894
Random forest (S2),10.0,1.27,220,764.0,3.4727272727272727,5,4,76,135,0.5555555555555556,0.06172839506172839,0.1111111111111111
Random forest (S2),10.0,1.28,220,784.0,3.5636363636363635,3,4,78,135,0.42857142857142855,0.037037037037037035,0.06818181818181818
Random forest (S2),10.0,1.29,220,813.0,3.6954545454545453,0,3,81,136,0.0,0.0,
Random forest (S2),10.0,1.3,220,811.0,3.6863636363636365,0,1,81,138,0.0,0.0,
Random forest (S2),10.0,1.31,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.32,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.33,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.34,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.35,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.36,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.37,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.38,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.39,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.4,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.41,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.42,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.43,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.44,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.45,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.46,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.47,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.48,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.49,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.5,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.51,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.52,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.53,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.54,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.55,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.56,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.57,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.58,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.59,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
Random forest (S2),10.0,1.6,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
XGBoost (S2),1.0,0.6,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
XGBoost (S2),1.0,0.61,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
XGBoost (S2),1.0,0.62,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
XGBoost (S2),1.0,0.63,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
XGBoost (S2),1.0,0.64,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
XGBoost (S2),1.0,0.65,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
XGBoost (S2),1.0,0.66,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
XGBoost (S2),1.0,0.67,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
XGBoost (S2),1.0,0.68,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
XGBoost (S2),1.0,0.69,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
XGBoost (S2),1.0,0.7,220,137.0,0.6227272727272727,81,137,0,2,0.37155963302752293,1.0,0.5418060200668897
XGBoost (S2),1.0,0.71,220,137.0,0.6227272727272727,81,137,0,2,0.37155963302752293,1.0,0.5418060200668897
XGBoost (S2),1.0,0.72,220,137.0,0.6227272727272727,81,137,0,2,0.37155963302752293,1.0,0.5418060200668897
XGBoost (S2),1.0,0.73,220,137.0,0.6227272727272727,81,137,0,2,0.37155963302752293,1.0,0.5418060200668897
XGBoost (S2),1.0,0.74,220,136.0,0.6181818181818182,81,136,0,3,0.37327188940092165,1.0,0.5436241610738255
XGBoost (S2),1.0,0.75,220,135.0,0.6136363636363636,81,135,0,4,0.375,1.0,0.5454545454545454
XGBoost (S2),1.0,0.76,220,135.0,0.6136363636363636,81,135,0,4,0.375,1.0,0.5454545454545454
XGBoost (S2),1.0,0.77,220,135.0,0.6136363636363636,81,135,0,4,0.375,1.0,0.5454545454545454
XGBoost (S2),1.0,0.78,220,135.0,0.6136363636363636,81,135,0,4,0.375,1.0,0.5454545454545454
XGBoost (S2),1.0,0.79,220,134.0,0.6090909090909091,81,134,0,5,0.3767441860465116,1.0,0.5472972972972974
XGBoost (S2),1.0,0.8,220,133.0,0.6045454545454545,81,133,0,6,0.37850467289719625,1.0,0.5491525423728814
XGBoost (S2),1.0,0.81,220,133.0,0.6045454545454545,81,133,0,6,0.37850467289719625,1.0,0.5491525423728814
XGBoost (S2),1.0,0.82,220,133.0,0.6045454545454545,81,133,0,6,0.37850467289719625,1.0,0.5491525423728814
XGBoost (S2),1.0,0.83,220,134.0,0.6090909090909091,80,133,1,6,0.3755868544600939,0.9876543209876543,0.5442176870748299
XGBoost (S2),1.0,0.84,220,132.0,0.6,80,131,1,8,0.3791469194312796,0.9876543209876543,0.547945205479452
XGBoost (S2),1.0,0.85,220,131.0,0.5954545454545455,80,130,1,9,0.38095238095238093,0.9876543209876543,0.549828178694158
XGBoost (S2),1.0,0.86,220,129.0,0.5863636363636363,80,128,1,11,0.38461538461538464,0.9876543209876543,0.5536332179930796
XGBoost (S2),1.0,0.87,220,128.0,0.5818181818181818,80,127,1,12,0.3864734299516908,0.9876543209876543,0.5555555555555556
XGBoost (S2),1.0,0.88,220,129.0,0.5863636363636363,79,127,2,12,0.38349514563106796,0.9753086419753086,0.5505226480836237
XGBoost (S2),1.0,0.89,220,129.0,0.5863636363636363,79,127,2,12,0.38349514563106796,0.9753086419753086,0.5505226480836237
XGBoost (S2),1.0,0.9,220,128.0,0.5818181818181818,79,126,2,13,0.3853658536585366,0.9753086419753086,0.5524475524475524
