model,precision,recall,threshold,average_precision
LSTM 28-step (S2),0.3220338983050847,0.3392857142857143,1.223993182182312,0.35554447926501687
LSTM 28-step (S2),0.3275862068965517,0.3392857142857143,1.2277885675430298,0.35554447926501687
LSTM 28-step (S2),0.3333333333333333,0.3392857142857143,1.2291501760482788,0.35554447926501687
LSTM 28-step (S2),0.32142857142857145,0.32142857142857145,1.231520652770996,0.35554447926501687
LSTM 28-step (S2),0.32727272727272727,0.32142857142857145,1.2318395376205444,0.35554447926501687
LSTM 28-step (S2),0.3333333333333333,0.32142857142857145,1.2338637113571167,0.35554447926501687
LSTM 28-step (S2),0.33962264150943394,0.32142857142857145,1.2347760200500488,0.35554447926501687
LSTM 28-step (S2),0.3269230769230769,0.30357142857142855,1.2359278202056885,0.35554447926501687
LSTM 28-step (S2),0.3333333333333333,0.30357142857142855,1.2429630756378174,0.35554447926501687
LSTM 28-step (S2),0.34,0.30357142857142855,1.2436244487762451,0.35554447926501687
LSTM 28-step (S2),0.3469387755102041,0.30357142857142855,1.2499767541885376,0.35554447926501687
LSTM 28-step (S2),0.3333333333333333,0.2857142857142857,1.253718018531799,0.35554447926501687
LSTM 28-step (S2),0.3404255319148936,0.2857142857142857,1.2537596225738523,0.35554447926501687
LSTM 28-step (S2),0.34782608695652173,0.2857142857142857,1.255086898803711,0.35554447926501687
LSTM 28-step (S2),0.35555555555555557,0.2857142857142857,1.2554174661636353,0.35554447926501687
LSTM 28-step (S2),0.36363636363636365,0.2857142857142857,1.2556575536727903,0.35554447926501687
LSTM 28-step (S2),0.37209302325581395,0.2857142857142857,1.2563287019729614,0.35554447926501687
LSTM 28-step (S2),0.38095238095238093,0.2857142857142857,1.2578258514404297,0.35554447926501687
LSTM 28-step (S2),0.3902439024390244,0.2857142857142857,1.2610762119293213,0.35554447926501687
LSTM 28-step (S2),0.4,0.2857142857142857,1.2687548398971558,0.35554447926501687
LSTM 28-step (S2),0.41025641025641024,0.2857142857142857,1.269031643867493,0.35554447926501687
LSTM 28-step (S2),0.42105263157894735,0.2857142857142857,1.275368571281433,0.35554447926501687
LSTM 28-step (S2),0.43243243243243246,0.2857142857142857,1.277387022972107,0.35554447926501687
LSTM 28-step (S2),0.4444444444444444,0.2857142857142857,1.2839044332504272,0.35554447926501687
LSTM 28-step (S2),0.45714285714285713,0.2857142857142857,1.289961338043213,0.35554447926501687
LSTM 28-step (S2),0.4411764705882353,0.26785714285714285,1.2907787561416626,0.35554447926501687
LSTM 28-step (S2),0.45454545454545453,0.26785714285714285,1.2908740043640137,0.35554447926501687
LSTM 28-step (S2),0.4375,0.25,1.2934939861297607,0.35554447926501687
LSTM 28-step (S2),0.45161290322580644,0.25,1.2962005138397217,0.35554447926501687
LSTM 28-step (S2),0.43333333333333335,0.23214285714285715,1.2963277101516724,0.35554447926501687
LSTM 28-step (S2),0.41379310344827586,0.21428571428571427,1.2983908653259275,0.35554447926501687
LSTM 28-step (S2),0.42857142857142855,0.21428571428571427,1.2994794845581057,0.35554447926501687
LSTM 28-step (S2),0.4444444444444444,0.21428571428571427,1.305125713348389,0.35554447926501687
LSTM 28-step (S2),0.4230769230769231,0.19642857142857142,1.307331085205078,0.35554447926501687
LSTM 28-step (S2),0.4,0.17857142857142858,1.3088815212249756,0.35554447926501687
LSTM 28-step (S2),0.4166666666666667,0.17857142857142858,1.3145204782485962,0.35554447926501687
LSTM 28-step (S2),0.391304347826087,0.16071428571428573,1.318792700767517,0.35554447926501687
LSTM 28-step (S2),0.36363636363636365,0.14285714285714285,1.3199028968811035,0.35554447926501687
LSTM 28-step (S2),0.38095238095238093,0.14285714285714285,1.3210763931274414,0.35554447926501687
LSTM 28-step (S2),0.4,0.14285714285714285,1.321372151374817,0.35554447926501687
LSTM 28-step (S2),0.3684210526315789,0.125,1.324066400527954,0.35554447926501687
LSTM 28-step (S2),0.3888888888888889,0.125,1.3299345970153809,0.35554447926501687
LSTM 28-step (S2),0.4117647058823529,0.125,1.3317848443984983,0.35554447926501687
LSTM 28-step (S2),0.4375,0.125,1.3320196866989136,0.35554447926501687
LSTM 28-step (S2),0.4,0.10714285714285714,1.3328211307525637,0.35554447926501687
LSTM 28-step (S2),0.35714285714285715,0.08928571428571429,1.3333473205566406,0.35554447926501687
LSTM 28-step (S2),0.38461538461538464,0.08928571428571429,1.3357560634613037,0.35554447926501687
LSTM 28-step (S2),0.4166666666666667,0.08928571428571429,1.3386518955230713,0.35554447926501687
LSTM 28-step (S2),0.36363636363636365,0.07142857142857142,1.356440544128418,0.35554447926501687
LSTM 28-step (S2),0.4,0.07142857142857142,1.357160210609436,0.35554447926501687
LSTM 28-step (S2),0.3333333333333333,0.05357142857142857,1.3624736070632937,0.35554447926501687
LSTM 28-step (S2),0.25,0.03571428571428571,1.362594485282898,0.35554447926501687
LSTM 28-step (S2),0.14285714285714285,0.017857142857142856,1.3767549991607666,0.35554447926501687
LSTM 28-step (S2),0.16666666666666666,0.017857142857142856,1.3820595741271973,0.35554447926501687
LSTM 28-step (S2),0.2,0.017857142857142856,1.3871252536773682,0.35554447926501687
LSTM 28-step (S2),0.25,0.017857142857142856,1.3925812244415283,0.35554447926501687
LSTM 28-step (S2),0.0,0.0,1.4056473970413208,0.35554447926501687
LSTM 28-step (S2),0.0,0.0,1.4065109491348269,0.35554447926501687
LSTM 28-step (S2),0.0,0.0,1.4169646501541138,0.35554447926501687
LSTM 28-step (S2),1.0,0.0,,0.35554447926501687
